ORDERNUMBER,ORDERLINENUMBER,ORDERDATE,STATUS,PRODUCTLINE,PRODUCTCODE,QUANTITYORDERED,PRICEEACH,SALES,MSRP,PRECIO_UNITARIO
10331,14,2004-11-17,Shipped,Classic Cars,S18_1589,44,100.0,4849.24,124,110.21
10332,1,2004-11-17,Shipped,Vintage Cars,S18_2795,24,52.67,1264.08,168,52.669999999999995
10332,2,2004-11-17,Shipped,Vintage Cars,S18_4409,50,100.0,7310.0,92,146.2
10332,3,2004-11-17,Shipped,Classic Cars,S18_4933,21,100.0,3472.98,71,165.38
10332,4,2004-11-17,Shipped,Classic Cars,S24_1046,23,56.84,1307.32,73,56.839999999999996
10332,5,2004-11-17,Shipped,Classic Cars,S24_1628,20,87.96,1759.2,50,87.96000000000001
10332,6,2004-11-17,Shipped,Vintage Cars,S24_1937,45,81.91,3685.95,33,81.91
10332,7,2004-11-17,Shipped,Classic Cars,S24_2766,39,86.72,3382.08,90,86.72
10332,8,2004-11-17,Shipped,Vintage Cars,S18_2325,35,64.69,2264.15,127,64.69
10332,9,2004-11-17,Shipped,Vintage Cars,S18_2248,38,84.25,3201.5,60,84.25
10332,10,2004-11-17,Shipped,Vintage Cars,S24_2022,26,85.52,2223.52,44,85.52
10332,11,2004-11-17,Shipped,Classic Cars,S24_2887,44,42.26,1859.44,117,42.26
10332,12,2004-11-17,Shipped,Classic Cars,S24_3191,45,34.19,1538.55,85,34.19
10332,13,2004-11-17,Shipped,Classic Cars,S24_3432,31,37.18,1152.58,107,37.18
10332,14,2004-11-17,Shipped,Vintage Cars,S24_3969,41,77.24,3166.84,41,77.24000000000001
10332,15,2004-11-17,Shipped,Vintage Cars,S18_1342,46,95.13,4375.98,102,95.13
10332,16,2004-11-17,Shipped,Vintage Cars,S18_1367,27,89.89,2427.03,53,89.89
10332,17,2004-11-17,Shipped,Vintage Cars,S18_2957,26,100.0,2979.08,62,114.58
10332,18,2004-11-17,Shipped,Vintage Cars,S18_3136,40,39.8,1592.0,104,39.8
10333,1,2004-11-18,Shipped,Vintage Cars,S24_4258,39,100.0,4424.16,97,113.44
10333,2,2004-11-18,Shipped,Vintage Cars,S18_3320,46,100.0,11336.7,99,246.45000000000002
10333,3,2004-11-18,Shipped,Classic Cars,S10_1949,26,100.0,3003.0,214,115.5
10333,5,2004-11-18,Shipped,Vintage Cars,S18_2949,31,90.17,2795.27,101,90.17
10333,8,2004-11-18,Shipped,Vintage Cars,S18_4668,24,79.86,1916.64,50,79.86
10334,2,2004-11-19,On Hold,Classic Cars,S10_4962,26,100.0,3188.12,147,122.61999999999999
10334,3,2004-11-19,On Hold,Classic Cars,S18_3232,20,100.0,2878.8,169,143.94
10335,2,2004-11-19,Shipped,Classic Cars,S24_2840,33,37.13,1225.29,35,37.129999999999995
10336,1,2004-11-20,Shipped,Classic Cars,S12_3891,49,63.38,3105.62,173,63.379999999999995
10336,2,2004-11-20,Shipped,Classic Cars,S700_2824,46,100.0,9558.8,101,207.79999999999998
10336,4,2004-11-20,Shipped,Classic Cars,S24_1444,45,100.0,5972.4,57,132.72
10336,5,2004-11-20,Shipped,Classic Cars,S24_4048,31,100.0,4618.69,118,148.98999999999998
10336,6,2004-11-20,Shipped,Classic Cars,S18_2238,49,100.0,7460.74,163,152.26
10336,10,2004-11-20,Shipped,Classic Cars,S12_1108,33,57.22,1888.26,207,57.22
10336,11,2004-11-20,Shipped,Classic Cars,S12_3148,33,100.0,4059.33,151,123.00999999999999
10336,12,2004-11-20,Shipped,Vintage Cars,S18_3140,48,100.0,5778.24,136,120.38
10337,2,2004-11-21,Shipped,Vintage Cars,S18_4522,29,100.0,4498.19,87,155.10999999999999
10337,3,2004-11-21,Shipped,Classic Cars,S18_4027,36,100.0,5679.36,143,157.76
10337,8,2004-11-21,Shipped,Classic Cars,S10_4757,25,48.05,1201.25,136,48.05
10338,2,2004-11-22,Shipped,Vintage Cars,S18_3856,45,100.0,5526.45,105,122.81
10339,13,2004-11-23,Shipped,Vintage Cars,S24_3151,55,100.0,10758.0,88,195.6
10339,14,2004-11-23,Shipped,Vintage Cars,S24_3420,29,99.69,2891.01,65,99.69000000000001
10339,16,2004-11-23,Shipped,Vintage Cars,S24_3816,42,59.36,2493.12,83,59.36
10340,3,2004-11-24,Shipped,Vintage Cars,S32_4289,39,59.16,2307.24,68,59.16
10340,4,2004-11-24,Shipped,Vintage Cars,S50_1341,40,50.62,2024.8,43,50.62
10341,1,2004-11-24,Shipped,Classic Cars,S12_3380,44,95.93,4220.92,117,95.93
10341,2,2004-11-24,Shipped,Classic Cars,S12_1099,45,79.65,3584.25,194,79.65
10341,7,2004-11-24,Shipped,Classic Cars,S12_4675,55,75.2,4136.0,115,75.2
10341,10,2004-11-24,Shipped,Classic Cars,S12_3990,36,93.56,3368.16,79,93.56
10342,1,2004-11-24,Shipped,Classic Cars,S18_1889,55,65.45,3599.75,77,65.45
10342,2,2004-11-24,Shipped,Classic Cars,S18_1129,40,100.0,6454.4,141,161.35999999999999
10342,3,2004-11-24,Shipped,Classic Cars,S18_1984,22,100.0,3160.74,142,143.67
10342,4,2004-11-24,Shipped,Classic Cars,S18_3232,30,100.0,5029.5,169,167.65
10342,5,2004-11-24,Shipped,Classic Cars,S18_3278,25,66.74,1668.5,80,66.74
10342,6,2004-11-24,Shipped,Classic Cars,S24_3856,42,100.0,5013.54,140,119.37
10342,7,2004-11-24,Shipped,Classic Cars,S18_3482,55,100.0,6548.3,146,119.06
10342,9,2004-11-24,Shipped,Classic Cars,S24_2972,39,40.4,1575.6,37,40.4
10342,10,2004-11-24,Shipped,Classic Cars,S24_3371,48,62.45,2997.6,61,62.449999999999996
10342,11,2004-11-24,Shipped,Classic Cars,S18_4721,38,100.0,6276.46,148,165.17
10343,1,2004-11-24,Shipped,Classic Cars,S24_4620,30,100.0,3098.7,80,103.28999999999999
10343,2,2004-11-24,Shipped,Classic Cars,S18_3685,44,84.88,3734.72,141,84.88
10343,3,2004-11-24,Shipped,Classic Cars,S18_2870,25,52.32,1308.0,132,52.32
10343,4,2004-11-24,Shipped,Classic Cars,S18_1589,36,100.0,5848.92,124,162.47
10343,6,2004-11-24,Shipped,Classic Cars,S24_1628,27,36.21,977.67,50,36.21
10344,1,2004-11-25,Shipped,Vintage Cars,S18_1749,45,100.0,7650.0,170,170.0
10344,2,2004-11-25,Shipped,Vintage Cars,S18_2248,40,56.91,2276.4,60,56.910000000000004
10344,3,2004-11-25,Shipped,Vintage Cars,S18_2325,30,100.0,3928.2,127,130.94
10344,4,2004-11-25,Shipped,Vintage Cars,S18_4409,21,100.0,2203.11,92,104.91000000000001
10344,5,2004-11-25,Shipped,Classic Cars,S18_4933,26,63.43,1649.18,71,63.43
10344,6,2004-11-25,Shipped,Vintage Cars,S24_1937,20,35.18,703.6,33,35.18
10344,7,2004-11-25,Shipped,Classic Cars,S24_1046,29,59.53,1726.37,73,59.529999999999994
10345,1,2004-11-25,Shipped,Vintage Cars,S24_2022,43,53.76,2311.68,44,53.76
10346,1,2004-11-29,Shipped,Classic Cars,S24_2766,25,100.0,2876.75,90,115.07
10346,2,2004-11-29,Shipped,Classic Cars,S24_3191,24,100.0,3325.92,85,138.58
10346,3,2004-11-29,Shipped,Vintage Cars,S18_1342,42,36.11,1516.62,102,36.11
10346,4,2004-11-29,Shipped,Vintage Cars,S24_3969,22,97.44,2143.68,41,97.44
10346,5,2004-11-29,Shipped,Classic Cars,S24_2887,24,87.24,2093.76,117,87.24000000000001
10346,6,2004-11-29,Shipped,Classic Cars,S24_3432,26,95.88,2492.88,107,95.88000000000001
10347,1,2004-11-29,Shipped,Classic Cars,S10_1949,30,100.0,3944.7,214,131.48999999999998
10347,2,2004-11-29,Shipped,Classic Cars,S10_4962,27,100.0,4428.0,147,164.0
10347,6,2004-11-29,Shipped,Vintage Cars,S18_2795,21,100.0,4815.3,168,229.3
10347,7,2004-11-29,Shipped,Vintage Cars,S18_1367,21,58.95,1237.95,53,58.95
10347,9,2004-11-29,Shipped,Vintage Cars,S18_2949,48,100.0,4814.4,101,100.3
10347,10,2004-11-29,Shipped,Vintage Cars,S18_2957,34,64.96,2208.64,62,64.96
10347,11,2004-11-29,Shipped,Vintage Cars,S18_3136,45,100.0,4948.2,104,109.96
10347,12,2004-11-29,Shipped,Vintage Cars,S18_3320,26,100.0,2656.94,99,102.19
10349,2,2004-12-01,Shipped,Classic Cars,S24_4048,23,100.0,3182.97,118,138.39
10349,3,2004-12-01,Shipped,Classic Cars,S24_2840,36,37.13,1336.68,35,37.13
10349,4,2004-12-01,Shipped,Classic Cars,S24_1444,48,47.4,2275.2,57,47.4
10349,5,2004-12-01,Shipped,Classic Cars,S18_4027,34,100.0,4394.84,143,129.26
10349,6,2004-12-01,Shipped,Classic Cars,S18_3232,48,100.0,7396.8,169,154.1
10349,8,2004-12-01,Shipped,Classic Cars,S18_2238,38,100.0,6719.54,163,176.83
10349,10,2004-12-01,Shipped,Classic Cars,S12_3891,26,100.0,4408.56,173,169.56
10350,1,2004-12-02,Shipped,Vintage Cars,S18_3140,44,100.0,5191.12,136,117.98
10350,3,2004-12-02,Shipped,Vintage Cars,S18_4522,30,100.0,3023.1,87,100.77
10350,5,2004-12-02,Shipped,Classic Cars,S10_4757,26,75.47,1962.22,136,75.47
10350,9,2004-12-02,Shipped,Vintage Cars,S24_3151,30,100.0,3021.0,88,100.7
10350,10,2004-12-02,Shipped,Vintage Cars,S24_3816,25,60.34,1508.5,83,60.34
10351,2,2004-12-03,Shipped,Vintage Cars,S18_3856,20,100.0,3374.6,105,168.73
10351,4,2004-12-03,Shipped,Vintage Cars,S24_3420,38,68.38,2598.44,65,68.38
10353,7,2004-12-04,Shipped,Vintage Cars,S32_4289,40,44.51,1780.4,68,44.510000000000005
10353,8,2004-12-04,Shipped,Vintage Cars,S50_1341,40,82.21,3288.4,43,82.21000000000001
10355,2,2004-12-07,Shipped,Classic Cars,S18_4721,25,100.0,4203.5,148,168.14
10355,4,2004-12-07,Shipped,Classic Cars,S24_2972,36,38.52,1386.72,37,38.52
10355,6,2004-12-07,Shipped,Classic Cars,S24_3371,44,62.45,2747.8,61,62.45
10355,7,2004-12-07,Shipped,Classic Cars,S18_3482,23,100.0,3177.91,146,138.17
10355,8,2004-12-07,Shipped,Classic Cars,S24_3856,32,100.0,5302.72,140,165.71
10355,9,2004-12-07,Shipped,Classic Cars,S24_4620,28,95.39,2670.92,80,95.39
10356,1,2004-12-09,Shipped,Vintage Cars,S18_2795,30,100.0,4462.2,168,148.73999999999998
10356,2,2004-12-09,Shipped,Classic Cars,S18_1984,27,64.69,1746.63,142,64.69
10356,3,2004-12-09,Shipped,Vintage Cars,S18_2325,29,100.0,3630.22,127,125.17999999999999
10356,5,2004-12-09,Shipped,Vintage Cars,S24_1937,48,100.0,9720.0,33,202.5
10356,6,2004-12-09,Shipped,Vintage Cars,S18_1367,22,72.41,1593.02,53,72.41
10356,7,2004-12-09,Shipped,Vintage Cars,S24_2022,26,31.86,828.36,44,31.86
10356,8,2004-12-09,Shipped,Classic Cars,S18_1129,43,97.6,4196.8,141,97.60000000000001
10356,9,2004-12-09,Shipped,Vintage Cars,S18_1342,50,50.18,2509.0,102,50.18
10357,3,2004-12-10,Shipped,Vintage Cars,S18_3320,25,100.0,2604.25,99,104.17
10357,4,2004-12-10,Shipped,Vintage Cars,S18_3136,44,100.0,5160.76,104,117.29
10357,5,2004-12-10,Shipped,Vintage Cars,S18_2957,49,70.58,3458.42,62,70.58
10357,6,2004-12-10,Shipped,Vintage Cars,S18_2949,41,87.13,3572.33,101,87.13
10357,9,2004-12-10,Shipped,Classic Cars,S10_4962,43,100.0,5780.92,147,134.44
10357,10,2004-12-10,Shipped,Classic Cars,S10_1949,32,100.0,5691.84,214,177.87
10358,3,2004-12-10,Shipped,Classic Cars,S700_2824,27,100.0,3761.37,101,139.31
10358,4,2004-12-10,Shipped,Classic Cars,S24_2840,36,82.94,2985.84,35,82.94
10358,5,2004-12-10,Shipped,Classic Cars,S12_3148,49,55.34,2711.66,151,55.339999999999996
10358,6,2004-12-10,Shipped,Vintage Cars,S24_4258,41,100.0,6847.0,97,167.0
10358,8,2004-12-10,Shipped,Vintage Cars,S18_4668,30,100.0,5302.8,50,176.76000000000002
10358,10,2004-12-10,Shipped,Classic Cars,S18_2238,20,100.0,2428.0,163,121.4
10358,12,2004-12-10,Shipped,Classic Cars,S18_3232,32,93.49,2991.68,169,93.49
10358,13,2004-12-10,Shipped,Classic Cars,S18_4027,25,100.0,2528.25,143,101.13
10358,14,2004-12-10,Shipped,Classic Cars,S24_1444,44,60.76,2673.44,57,60.76
10359,5,2004-12-15,Shipped,Classic Cars,S12_3891,49,62.09,3042.41,173,62.089999999999996
10359,6,2004-12-15,Shipped,Classic Cars,S10_4757,48,54.68,2624.64,136,54.68
10359,7,2004-12-15,Shipped,Classic Cars,S24_4048,22,100.0,2603.04,118,118.32
10359,8,2004-12-15,Shipped,Classic Cars,S12_1108,42,100.0,4764.48,207,113.43999999999998
10361,2,2004-12-17,Shipped,Vintage Cars,S32_4289,49,72.33,3544.17,68,72.33
10361,3,2004-12-17,Shipped,Vintage Cars,S50_1341,33,82.59,2725.47,43,82.58999999999999
10361,6,2004-12-17,Shipped,Vintage Cars,S24_3420,34,100.0,3871.92,65,113.88
10363,1,2005-01-06,Shipped,Classic Cars,S24_3856,31,94.58,2931.98,140,94.58
10363,3,2005-01-06,Shipped,Classic Cars,S12_1099,33,85.39,2817.87,194,85.39
10363,4,2005-01-06,Shipped,Classic Cars,S12_3380,34,96.73,3288.82,117,96.73
10363,5,2005-01-06,Shipped,Classic Cars,S12_3990,34,81.62,2775.08,79,81.62
10363,6,2005-01-06,Shipped,Classic Cars,S12_4675,46,88.45,4068.7,115,88.45
10363,7,2005-01-06,Shipped,Classic Cars,S18_1889,22,100.0,3686.54,77,167.57
10363,9,2005-01-06,Shipped,Classic Cars,S24_4620,43,100.0,5154.41,80,119.86999999999999
10363,10,2005-01-06,Shipped,Classic Cars,S18_3278,46,60.3,2773.8,80,60.300000000000004
10363,11,2005-01-06,Shipped,Classic Cars,S18_3482,24,100.0,4142.64,146,172.61
10363,13,2005-01-06,Shipped,Classic Cars,S18_4721,28,58.18,1629.04,148,58.18
10363,15,2005-01-06,Shipped,Classic Cars,S24_3371,21,100.0,2447.76,61,116.56000000000002
10365,1,2005-01-07,Shipped,Classic Cars,S18_1129,30,87.06,2611.8,141,87.06
10366,1,2005-01-10,Shipped,Classic Cars,S18_3232,34,100.0,6275.72,169,184.58
10366,2,2005-01-10,Shipped,Classic Cars,S18_2870,49,100.0,6144.6,132,125.4
10366,3,2005-01-10,Shipped,Classic Cars,S18_1984,34,100.0,4207.84,142,123.76
10367,1,2005-01-12,Resolved,Classic Cars,S18_1589,49,56.3,2758.7,124,56.3
10367,2,2005-01-12,Resolved,Classic Cars,S24_2972,36,100.0,5018.4,37,139.39999999999998
10367,3,2005-01-12,Resolved,Vintage Cars,S18_1749,37,100.0,4703.81,170,127.13000000000001
10367,4,2005-01-12,Resolved,Vintage Cars,S18_2248,45,100.0,8884.8,60,197.44
10367,5,2005-01-12,Resolved,Vintage Cars,S18_2325,27,100.0,4196.07,127,155.41
10367,6,2005-01-12,Resolved,Classic Cars,S18_3685,46,100.0,4808.38,141,104.53
10367,7,2005-01-12,Resolved,Vintage Cars,S18_2795,32,94.79,3033.28,168,94.79
10367,8,2005-01-12,Resolved,Vintage Cars,S18_4409,43,62.72,2696.96,92,62.72
10367,9,2005-01-12,Resolved,Classic Cars,S18_4933,44,85.25,3751.0,71,85.25
10367,10,2005-01-12,Resolved,Classic Cars,S24_1046,21,60.37,1267.77,73,60.37
10367,11,2005-01-12,Resolved,Classic Cars,S24_1628,38,38.5,1463.0,50,38.5
10367,12,2005-01-12,Resolved,Vintage Cars,S24_2022,28,30.59,856.52,44,30.59
10367,13,2005-01-12,Resolved,Vintage Cars,S24_1937,23,36.29,834.67,33,36.29
10368,1,2005-01-19,Shipped,Classic Cars,S24_3191,46,79.62,3662.52,85,79.62
10368,2,2005-01-19,Shipped,Classic Cars,S24_2766,40,100.0,4107.2,90,102.67999999999999
10368,3,2005-01-19,Shipped,Vintage Cars,S24_3969,46,37.34,1717.64,41,37.34
10368,4,2005-01-19,Shipped,Classic Cars,S24_3432,20,99.58,1991.6,107,99.58
10368,5,2005-01-19,Shipped,Classic Cars,S24_2887,31,100.0,4223.13,117,136.23
10369,1,2005-01-20,Shipped,Vintage Cars,S18_2949,42,100.0,4581.36,101,109.08
10369,2,2005-01-20,Shipped,Classic Cars,S10_1949,41,100.0,4514.92,214,110.12
10369,3,2005-01-20,Shipped,Vintage Cars,S24_4258,40,86.92,3476.8,97,86.92
10369,4,2005-01-20,Shipped,Vintage Cars,S18_3320,45,73.08,3288.6,99,73.08
10369,5,2005-01-20,Shipped,Vintage Cars,S18_3136,21,94.22,1978.62,104,94.22
10369,6,2005-01-20,Shipped,Vintage Cars,S18_2957,28,44.21,1237.88,62,44.21
10369,7,2005-01-20,Shipped,Vintage Cars,S18_1367,32,98.63,3156.16,53,98.63
10369,8,2005-01-20,Shipped,Vintage Cars,S18_1342,44,100.0,9240.44,102,210.01000000000002
10370,2,2005-01-20,Shipped,Vintage Cars,S18_4668,20,100.0,2730.0,50,136.5
10370,4,2005-01-20,Shipped,Classic Cars,S10_4962,35,65.63,2297.05,147,65.63000000000001
10370,9,2005-01-20,Shipped,Classic Cars,S18_3232,27,56.85,1534.95,169,56.85
10371,3,2005-01-23,Shipped,Classic Cars,S700_2824,34,100.0,4301.34,101,126.51
10371,6,2005-01-23,Shipped,Classic Cars,S12_1108,32,100.0,3560.64,207,111.27
10371,7,2005-01-23,Shipped,Classic Cars,S18_2238,25,100.0,2602.25,163,104.09
10371,8,2005-01-23,Shipped,Classic Cars,S24_2840,45,100.0,5545.8,35,123.24000000000001
10371,9,2005-01-23,Shipped,Classic Cars,S24_4048,28,50.32,1408.96,118,50.32
10371,12,2005-01-23,Shipped,Classic Cars,S24_1444,25,97.27,2431.75,57,97.27
10372,1,2005-01-26,Shipped,Classic Cars,S12_3891,34,100.0,5941.5,173,174.75
10372,3,2005-01-26,Shipped,Vintage Cars,S18_3140,28,100.0,3862.88,136,137.96
10372,4,2005-01-26,Shipped,Classic Cars,S12_3148,40,100.0,5862.0,151,146.55
10372,6,2005-01-26,Shipped,Classic Cars,S18_4027,48,100.0,7031.52,143,146.49
10372,7,2005-01-26,Shipped,Vintage Cars,S18_4522,41,86.89,3562.49,87,86.89
10373,3,2005-01-31,Shipped,Classic Cars,S10_4757,39,100.0,4046.25,136,103.75
10373,6,2005-01-31,Shipped,Vintage Cars,S18_3856,50,60.49,3024.5,105,60.49
10373,10,2005-01-31,Shipped,Vintage Cars,S24_3816,23,100.0,2394.3,83,104.10000000000001
10373,11,2005-01-31,Shipped,Vintage Cars,S24_3420,46,66.0,3036.0,65,66.0
10373,12,2005-01-31,Shipped,Vintage Cars,S24_3151,33,57.32,1891.56,88,57.32
10375,4,2005-02-03,Shipped,Vintage Cars,S32_4289,44,82.26,3619.44,68,82.26
10375,5,2005-02-03,Shipped,Vintage Cars,S50_1341,49,65.8,3224.2,43,65.8
10375,7,2005-02-03,Shipped,Classic Cars,S12_1099,45,76.0,3420.0,194,76.0
10376,1,2005-02-08,Shipped,Classic Cars,S12_3380,35,100.0,3987.2,117,113.92
10377,1,2005-02-09,Shipped,Classic Cars,S12_4675,50,100.0,5182.0,115,103.64
10377,2,2005-02-09,Shipped,Classic Cars,S18_1129,35,100.0,5895.05,141,168.43
10377,3,2005-02-09,Shipped,Classic Cars,S18_3232,39,100.0,7264.53,169,186.26999999999998
10377,4,2005-02-09,Shipped,Classic Cars,S18_1889,31,67.76,2100.56,77,67.76
10377,5,2005-02-09,Shipped,Classic Cars,S12_3990,24,67.83,1627.92,79,67.83
10377,6,2005-02-09,Shipped,Classic Cars,S18_1984,36,100.0,4352.76,142,120.91000000000001
10378,2,2005-02-10,Shipped,Classic Cars,S24_4620,41,100.0,4894.17,80,119.37
10378,3,2005-02-10,Shipped,Classic Cars,S24_3856,33,53.27,1757.91,140,53.27
10378,4,2005-02-10,Shipped,Classic Cars,S18_3278,22,100.0,2464.0,80,112.0
10378,5,2005-02-10,Shipped,Classic Cars,S18_1589,34,42.64,1449.76,124,42.64
10378,6,2005-02-10,Shipped,Classic Cars,S24_3371,46,41.54,1910.84,61,41.54
10378,7,2005-02-10,Shipped,Classic Cars,S24_2972,41,100.0,5856.85,37,142.85000000000002
10378,8,2005-02-10,Shipped,Classic Cars,S18_4721,49,67.14,3289.86,148,67.14
10378,10,2005-02-10,Shipped,Classic Cars,S18_3482,43,96.49,4149.07,146,96.49
10379,1,2005-02-10,Shipped,Vintage Cars,S18_2248,27,49.3,1331.1,60,49.3
10379,2,2005-02-10,Shipped,Vintage Cars,S18_1749,39,100.0,5399.55,170,138.45000000000002
10379,3,2005-02-10,Shipped,Classic Cars,S24_1628,32,100.0,3970.56,50,124.08
10379,4,2005-02-10,Shipped,Classic Cars,S18_3685,32,70.83,2266.56,141,70.83
10379,5,2005-02-10,Shipped,Classic Cars,S18_2870,29,100.0,5127.2,132,176.79999999999998
10380,1,2005-02-16,Shipped,Vintage Cars,S18_4409,32,100.0,3376.64,92,105.52
10380,2,2005-02-16,Shipped,Classic Cars,S18_4933,24,100.0,4536.0,71,189.0
10380,3,2005-02-16,Shipped,Classic Cars,S24_1046,34,100.0,3441.82,73,101.23
10380,4,2005-02-16,Shipped,Vintage Cars,S24_1937,32,70.56,2257.92,33,70.56
10380,5,2005-02-16,Shipped,Vintage Cars,S24_2022,27,68.35,1845.45,44,68.35000000000001
10380,6,2005-02-16,Shipped,Classic Cars,S24_2766,36,37.5,1350.0,90,37.5
10380,7,2005-02-16,Shipped,Classic Cars,S24_2887,44,36.29,1596.76,117,36.29
10380,8,2005-02-16,Shipped,Vintage Cars,S18_2795,21,47.18,990.78,168,47.18
10380,9,2005-02-16,Shipped,Classic Cars,S24_3191,44,79.06,3478.64,85,79.06
10380,10,2005-02-16,Shipped,Vintage Cars,S18_2325,40,100.0,4931.6,127,123.29
10380,11,2005-02-16,Shipped,Classic Cars,S24_3432,34,100.0,3953.18,107,116.27
10380,12,2005-02-16,Shipped,Vintage Cars,S24_3969,43,95.03,4086.29,41,95.03
10380,13,2005-02-16,Shipped,Vintage Cars,S18_1342,27,93.16,2515.32,102,93.16000000000001
10381,3,2005-02-17,Shipped,Classic Cars,S10_1949,36,100.0,8254.8,214,229.29999999999998
10381,4,2005-02-17,Shipped,Vintage Cars,S18_2957,40,68.08,2723.2,62,68.08
10381,5,2005-02-17,Shipped,Vintage Cars,S18_3136,35,100.0,4288.2,104,122.52
10381,6,2005-02-17,Shipped,Classic Cars,S10_4962,37,100.0,6231.54,147,168.42
10381,8,2005-02-17,Shipped,Vintage Cars,S18_2949,41,100.0,4319.76,101,105.36
10381,9,2005-02-17,Shipped,Vintage Cars,S18_1367,25,52.83,1320.75,53,52.83
10382,2,2005-02-17,Shipped,Vintage Cars,S18_4668,39,100.0,7827.3,50,200.70000000000002
10382,4,2005-02-17,Shipped,Vintage Cars,S24_4258,33,100.0,4592.61,97,139.17
10382,5,2005-02-17,Shipped,Classic Cars,S18_2238,25,88.0,2200.0,163,88.0
10382,7,2005-02-17,Shipped,Vintage Cars,S18_3320,50,100.0,8935.5,99,178.71
10382,9,2005-02-17,Shipped,Classic Cars,S700_2824,34,54.84,1864.56,101,54.839999999999996
10382,10,2005-02-17,Shipped,Classic Cars,S12_1108,34,100.0,3823.64,207,112.46
10382,11,2005-02-17,Shipped,Classic Cars,S12_3148,37,100.0,4071.85,151,110.05
10382,12,2005-02-17,Shipped,Classic Cars,S12_3891,34,95.35,3241.9,173,95.35000000000001
10383,1,2005-02-22,Shipped,Classic Cars,S18_4027,38,100.0,5340.9,143,140.54999999999998
10383,2,2005-02-22,Shipped,Classic Cars,S24_1444,22,91.76,2018.72,57,91.76
10383,3,2005-02-22,Shipped,Classic Cars,S24_2840,40,100.0,6089.6,35,152.24
10383,4,2005-02-22,Shipped,Classic Cars,S24_4048,21,93.91,1972.11,118,93.91
10383,6,2005-02-22,Shipped,Classic Cars,S18_3232,47,100.0,6869.05,169,146.15
10383,7,2005-02-22,Shipped,Vintage Cars,S18_4522,28,58.58,1640.24,87,58.58
10383,9,2005-02-22,Shipped,Vintage Cars,S18_3140,24,61.52,1476.48,136,61.52
10384,2,2005-02-23,Shipped,Vintage Cars,S24_3151,43,97.87,4208.41,88,97.86999999999999
10384,4,2005-02-23,Shipped,Classic Cars,S10_4757,34,100.0,4846.7,136,142.54999999999998
10385,2,2005-02-28,Shipped,Vintage Cars,S24_3816,37,85.54,3164.98,83,85.54
10386,6,2005-03-01,Resolved,Vintage Cars,S18_3856,22,57.55,1266.1,105,57.55
10386,9,2005-03-01,Resolved,Vintage Cars,S24_3420,35,63.76,2231.6,65,63.76
10388,1,2005-03-03,Shipped,Vintage Cars,S50_1341,27,100.0,3211.38,43,118.94
10388,8,2005-03-03,Shipped,Vintage Cars,S32_4289,35,100.0,3918.95,68,111.97
10389,3,2005-03-03,Shipped,Classic Cars,S18_1889,49,79.22,3881.78,77,79.22
10389,4,2005-03-03,Shipped,Classic Cars,S12_1099,26,99.04,2575.04,194,99.03999999999999
10389,6,2005-03-03,Shipped,Classic Cars,S12_3380,25,72.38,1809.5,117,72.38
10389,7,2005-03-03,Shipped,Classic Cars,S12_3990,36,70.26,2529.36,79,70.26
10389,8,2005-03-03,Shipped,Classic Cars,S12_4675,47,100.0,5243.79,115,111.57
10390,1,2005-03-04,Shipped,Classic Cars,S18_3482,50,100.0,7397.0,146,147.94
10390,3,2005-03-04,Shipped,Classic Cars,S18_4721,49,100.0,6862.94,148,140.06
10390,5,2005-03-04,Shipped,Classic Cars,S24_2972,37,100.0,4894.73,37,132.29
10390,6,2005-03-04,Shipped,Classic Cars,S24_3371,46,52.84,2430.64,61,52.839999999999996
10390,7,2005-03-04,Shipped,Vintage Cars,S18_2795,26,78.11,2030.86,168,78.11
10390,8,2005-03-04,Shipped,Classic Cars,S24_3856,45,100.0,6763.05,140,150.29
10390,9,2005-03-04,Shipped,Classic Cars,S18_3278,40,100.0,5491.6,80,137.29000000000002
10390,10,2005-03-04,Shipped,Classic Cars,S24_4620,30,82.42,2472.6,80,82.42
10390,14,2005-03-04,Shipped,Classic Cars,S18_1129,36,93.77,3375.72,141,93.77
10390,15,2005-03-04,Shipped,Classic Cars,S18_1984,34,43.05,1463.7,142,43.050000000000004
10390,16,2005-03-04,Shipped,Vintage Cars,S18_2325,31,98.99,3068.69,127,98.99
10391,1,2005-03-09,Shipped,Vintage Cars,S24_2022,24,100.0,4042.08,44,168.42
10391,2,2005-03-09,Shipped,Vintage Cars,S18_1342,35,100.0,5548.9,102,158.54
10391,3,2005-03-09,Shipped,Vintage Cars,S18_1367,42,100.0,4998.0,53,119.0
10391,4,2005-03-09,Shipped,Classic Cars,S10_1949,24,100.0,2416.56,214,100.69
10391,6,2005-03-09,Shipped,Vintage Cars,S18_2949,32,45.25,1448.0,101,45.25
10391,7,2005-03-09,Shipped,Classic Cars,S10_4962,37,46.9,1735.3,147,46.9
10391,8,2005-03-09,Shipped,Vintage Cars,S24_1937,33,100.0,8344.71,33,252.86999999999998
10392,1,2005-03-10,Shipped,Vintage Cars,S18_3320,36,100.0,4035.96,99,112.11
10392,2,2005-03-10,Shipped,Vintage Cars,S18_3136,29,86.92,2520.68,104,86.91999999999999
10392,3,2005-03-10,Shipped,Vintage Cars,S18_2957,37,59.96,2218.52,62,59.96
10394,1,2005-03-15,Shipped,Classic Cars,S18_4027,37,100.0,6376.58,143,172.34
